,Store,Department,Periods Available,Additive Model RSME,Additive Model Accuracy,Multiplicative Model RMSE,Mulitplicative Model Accuracy,Additive vs. Multiplicative
2255,28,91,143,10151.07,0.8198,11361.39,0.7983,Additive
2256,28,92,143,19626.34,0.7995,23759.55,0.7573,Additive
2257,28,93,143,13268.66,0.7343,14573.81,0.7081,Additive
2258,28,94,143,4736.2,0.875,4713.25,0.8756,Multiplicative
2259,28,95,143,17677.83,0.8127,16649.17,0.8236,Multiplicative
2260,28,96,143,5068.67,0.8276,6915.85,0.7647,Additive
2261,28,97,143,5868.25,0.7504,6519.19,0.7227,Additive
2262,28,98,143,1653.13,0.8149,1507.17,0.8313,Multiplicative
2263,28,99,41,error,error,error,error,error
2264,28,39,0,error,error,error,error,error
2265,28,50,0,error,error,error,error,error
2266,28,43,2,error,error,error,error,error
2267,28,65,0,error,error,error,error,error
2268,29,1,143,9949.5,0.3032,7341.35,0.4859,Multiplicative
2269,29,2,143,error,error,error,error,error
2270,29,3,143,1315.41,0.8476,1229.28,0.8575,Multiplicative
2271,29,4,143,1368.69,0.9159,1325.41,0.9186,Multiplicative
2272,29,5,143,2706.38,0.7062,4301.77,0.533,Additive
2273,29,6,143,error,error,error,error,error
2274,29,7,143,2877.62,0.8046,3492.12,0.7629,Additive
2275,29,8,143,2011.24,0.9053,1977.67,0.9069,Multiplicative
2276,29,9,143,2348.12,0.83,4141.55,0.7002,Additive
2277,29,10,143,1285.55,0.8577,1191.26,0.8682,Multiplicative
2278,29,11,143,3838.64,0.5413,3668.93,0.5616,Multiplicative
2279,29,12,143,546.54,0.7718,836.67,0.6507,Additive
2280,29,13,143,1022.75,0.9457,1164.3,0.9381,Additive
2281,29,14,143,1240.07,0.8569,1103.18,0.8727,Multiplicative
2282,29,16,143,2197.84,0.771,3601.82,0.6246,Additive
2283,29,17,143,1154.51,0.8399,1135.17,0.8426,Multiplicative
2284,29,18,112,error,error,error,error,error
2285,29,19,87,error,error,error,error,error
2286,29,20,143,624.87,0.8389,581.76,0.85,Multiplicative
2287,29,21,143,631.49,0.8299,626.05,0.8313,Multiplicative
2288,29,22,143,1056.83,0.8186,866.42,0.8513,Multiplicative
2289,29,23,143,2267.41,0.8825,2930.54,0.8481,Additive
2290,29,24,143,1266.02,0.708,1271.87,0.7066,Additive
2291,29,25,143,774.54,0.887,890.27,0.8701,Additive
2292,29,26,143,737.98,0.8153,807.58,0.7979,Additive
2293,29,27,143,252.01,0.7871,221.65,0.8127,Multiplicative
2294,29,28,143,158.3,0.6829,93.64,0.8125,Multiplicative
2295,29,29,143,676.07,0.8424,886.58,0.7933,Additive
2296,29,30,143,585.14,0.7984,485.83,0.8326,Multiplicative
2297,29,31,143,490.2,0.7158,364.77,0.7886,Multiplicative
2298,29,32,143,980.38,0.7184,1347.26,0.613,Additive
2299,29,33,143,1874.06,0.5185,1220.43,0.6864,Multiplicative
2300,29,34,143,2206.32,0.788,2110.28,0.7973,Multiplicative
2301,29,35,143,544.6,0.7776,519.36,0.7879,Multiplicative
2302,29,36,143,error,error,error,error,error
2303,29,37,0,error,error,error,error,error
2304,29,38,143,5363.79,0.8763,5381.2,0.8759,Additive
2305,29,40,143,1800.51,0.9406,1950.89,0.9357,Additive
2306,29,41,143,397.46,0.5887,263.63,0.7272,Multiplicative
2307,29,42,143,506.72,0.8735,565.73,0.8588,Additive
2308,29,44,143,482.93,0.7291,441.2,0.7525,Multiplicative
2309,29,45,7,error,error,error,error,error
2310,29,46,143,907.12,0.9266,745.22,0.9397,Multiplicative
2311,29,47,12,error,error,error,error,error
2312,29,48,5,error,error,error,error,error
2313,29,49,51,error,error,error,error,error
2314,29,51,57,error,error,error,error,error
2315,29,52,143,280.26,0.6476,312.02,0.6077,Additive
2316,29,54,110,error,error,error,error,error
2317,29,55,143,3600.95,-0.1621,1341.05,0.5672,Multiplicative
2318,29,56,143,1806.2,0.6294,25905.51,-4.3149,Additive
2319,29,58,100,error,error,error,error,error
2320,29,59,143,67.79,0.5246,108.08,0.2421,Additive
2321,29,60,110,error,error,error,error,error
2322,29,67,143,1640.25,0.7286,1779.36,0.7056,Additive
2323,29,71,143,799.58,0.6881,1273.83,0.503,Additive
2324,29,72,143,7725.4,0.6869,4922.87,0.8005,Multiplicative
2325,29,74,143,927.8,0.8908,928.19,0.8907,Additive
2326,29,77,3,error,error,error,error,error
2327,29,78,3,error,error,error,error,error
2328,29,79,143,1021.78,0.8768,1008.25,0.8785,Multiplicative
2329,29,80,130,error,error,error,error,error
2330,29,81,143,589.17,0.8912,531.51,0.9018,Multiplicative
2331,29,82,143,1484.33,0.8465,1579.9,0.8366,Additive
2332,29,83,143,147.9,0.812,156.46,0.8011,Additive
2333,29,85,143,684.86,0.5442,323.51,0.7847,Multiplicative
2334,29,87,143,1465.14,0.8357,1503.74,0.8313,Additive
2335,29,90,143,1189.83,0.8914,1170.29,0.8932,Multiplicative
2336,29,91,143,650.66,0.8593,584.91,0.8735,Multiplicative
2337,29,92,143,2095.96,0.9214,2136.89,0.9199,Additive
2338,29,93,143,570.62,0.6336,571.45,0.6331,Additive
2339,29,94,83,error,error,error,error,error
2340,29,95,143,2440.82,0.9246,2170.22,0.9329,Multiplicative
2341,29,96,3,error,error,error,error,error
2342,29,97,143,244.16,0.8903,288.45,0.8704,Additive
2343,29,98,138,error,error,error,error,error
2344,29,99,1,error,error,error,error,error
2345,29,39,0,error,error,error,error,error
2346,29,50,0,error,error,error,error,error
2347,29,43,6,error,error,error,error,error
2348,29,65,0,error,error,error,error,error
2349,30,1,143,1660.48,0.8162,1422.41,0.8425,Multiplicative
2350,30,2,143,530.06,0.9577,534.0,0.9574,Additive
2351,30,3,143,460.19,0.3544,363.05,0.4907,Multiplicative
2352,30,4,143,error,error,error,error,error
2353,30,5,143,error,error,error,error,error
2354,30,6,127,error,error,error,error,error
2355,30,7,143,253.35,0.0995,125.45,0.5541,Multiplicative
2356,30,8,143,1084.29,0.9088,1138.98,0.9042,Additive
2357,30,9,142,75.87,-0.0767,631.06,-7.955,Additive
2358,30,10,143,56.77,0.7504,71.48,0.6856,Additive
2359,30,11,143,156.59,0.7788,116.68,0.8351,Multiplicative
2360,30,12,143,error,error,error,error,error
2361,30,13,143,975.72,0.9113,825.24,0.925,Multiplicative
2362,30,14,143,148.95,0.8281,149.88,0.8271,Additive
2363,30,16,143,659.35,0.6306,375.05,0.7899,Multiplicative
2364,30,17,120,44.76,-4.1654,16.18,-0.8674,Multiplicative
2365,30,18,86,error,error,error,error,error
2366,30,19,1,error,error,error,error,error
2367,30,20,84,error,error,error,error,error
2368,30,21,143,472.18,0.5795,207.67,0.815,Multiplicative
2369,30,22,32,error,error,error,error,error
2370,30,23,46,error,error,error,error,error
2371,30,24,8,error,error,error,error,error
2372,30,25,140,39.58,0.409,50.29,0.2491,Additive
2373,30,26,37,error,error,error,error,error
2374,30,27,20,error,error,error,error,error
2375,30,28,143,48.25,-0.0995,52.8,-0.2033,Additive
2376,30,29,4,error,error,error,error,error
2377,30,30,0,error,error,error,error,error
2378,30,31,128,error,error,error,error,error
2379,30,32,122,error,error,error,error,error
2380,30,33,2,error,error,error,error,error
2381,30,34,9,error,error,error,error,error
2382,30,35,0,error,error,error,error,error
2383,30,36,0,error,error,error,error,error
2384,30,37,0,error,error,error,error,error
2385,30,38,143,7435.36,0.8759,7507.21,0.8747,Additive
2386,30,40,143,2198.11,0.9075,3154.53,0.8673,Additive
2387,30,41,41,error,error,error,error,error
2388,30,42,143,35.91,0.5521,42.54,0.4694,Additive
2389,30,44,17,error,error,error,error,error
2390,30,45,0,error,error,error,error,error
2391,30,46,143,411.79,0.9271,408.98,0.9276,Multiplicative
2392,30,47,0,error,error,error,error,error
2393,30,48,0,error,error,error,error,error
2394,30,49,18,error,error,error,error,error
2395,30,51,0,error,error,error,error,error
2396,30,52,142,12.95,0.0114,23.43,-0.7882,Additive
2397,30,54,0,error,error,error,error,error
2398,30,55,9,error,error,error,error,error
2399,30,56,93,error,error,error,error,error
2400,30,58,0,error,error,error,error,error
2401,30,59,143,error,error,error,error,error
2402,30,60,143,error,error,error,error,error
2403,30,67,143,567.95,0.599,547.75,0.6133,Multiplicative
2404,30,71,0,error,error,error,error,error
2405,30,72,142,error,error,error,error,error
2406,30,74,143,127.88,-0.3386,838.43,-7.7766,Additive
2407,30,77,0,error,error,error,error,error
2408,30,78,0,error,error,error,error,error
2409,30,79,143,1203.57,0.8112,709.35,0.8887,Multiplicative
2410,30,80,143,638.2,0.9063,657.31,0.9035,Additive
2411,30,81,143,578.5,0.9478,962.91,0.9131,Additive
2412,30,82,143,error,error,error,error,error
2413,30,83,143,814.26,0.4878,929.99,0.415,Additive
2414,30,85,141,51.77,-0.2362,60.17,-0.4368,Additive
2415,30,87,143,179.28,0.4613,205.15,0.3835,Additive
2416,30,90,143,3414.17,0.9034,2018.79,0.9429,Multiplicative
2417,30,91,143,2110.34,0.9321,1407.32,0.9547,Multiplicative
2418,30,92,143,1830.0,0.9656,2726.58,0.9487,Additive
2419,30,93,143,1421.6,0.9388,2580.37,0.8889,Additive
2420,30,94,143,3035.77,0.8827,3068.55,0.8814,Additive
2421,30,95,143,2203.34,0.9521,3057.01,0.9336,Additive
2422,30,96,143,1188.42,0.939,1059.9,0.9456,Multiplicative
2423,30,97,143,1104.35,0.9162,682.69,0.9482,Multiplicative
2424,30,98,143,389.14,0.8823,582.99,0.8237,Additive
2425,30,99,11,error,error,error,error,error
2426,30,39,0,error,error,error,error,error
2427,30,50,0,error,error,error,error,error
2428,30,43,0,error,error,error,error,error
2429,30,65,0,error,error,error,error,error
2430,31,1,143,6148.0,0.615,6143.76,0.6152,Multiplicative
2431,31,2,143,3183.56,0.9462,2422.96,0.9591,Multiplicative
2432,31,3,143,6252.24,0.4699,6277.97,0.4678,Additive
2433,31,4,143,1879.2,0.9475,2140.52,0.9401,Additive
2434,31,5,143,3280.8,0.7512,4170.17,0.6837,Additive
2435,31,6,143,1282.44,0.4112,1057.04,0.5147,Multiplicative
2436,31,7,143,3083.9,0.8294,7552.14,0.5823,Additive
2437,31,8,143,1343.85,0.9461,1313.1,0.9474,Multiplicative
2438,31,9,143,2007.57,0.8274,3006.26,0.7415,Additive
2439,31,10,143,1846.56,0.9074,2135.97,0.8928,Additive
2440,31,11,143,1562.45,0.8627,1554.31,0.8634,Multiplicative
2441,31,12,143,492.96,0.8298,597.33,0.7938,Additive
2442,31,13,143,1191.59,0.973,1502.32,0.966,Additive
2443,31,14,143,1420.05,0.9135,1553.29,0.9053,Additive
2444,31,16,143,2342.41,0.7649,1974.36,0.8018,Multiplicative
2445,31,17,143,1632.83,0.7813,1138.04,0.8476,Multiplicative
2446,31,18,125,error,error,error,error,error
2447,31,19,143,error,error,error,error,error
2448,31,20,143,937.52,0.8594,875.17,0.8688,Multiplicative
2449,31,21,143,692.16,0.8237,674.41,0.8282,Multiplicative
2450,31,22,143,1181.64,0.8435,1112.78,0.8526,Multiplicative
2451,31,23,143,2381.28,0.8853,2283.8,0.89,Multiplicative
2452,31,24,143,1608.25,0.6509,1619.6,0.6484,Additive
2453,31,25,143,1081.77,0.8807,1062.55,0.8828,Multiplicative
2454,31,26,143,1305.57,0.8023,1346.41,0.7961,Additive
2455,31,27,143,199.28,0.7762,187.42,0.7896,Multiplicative
2456,31,28,143,252.03,0.373,186.0,0.5373,Multiplicative
2457,31,29,143,575.63,0.8661,639.96,0.8511,Additive
2458,31,30,143,611.37,0.8162,574.81,0.8272,Multiplicative
2459,31,31,143,1221.45,0.4818,1031.97,0.5622,Multiplicative
2460,31,32,143,1236.97,0.7748,1122.14,0.7957,Multiplicative
2461,31,33,143,1119.57,0.7638,1117.32,0.7643,Multiplicative
2462,31,34,143,2441.21,0.825,1838.51,0.8682,Multiplicative
2463,31,35,143,564.68,0.6607,485.12,0.7085,Multiplicative
2464,31,36,143,999.16,0.3839,643.6,0.6032,Multiplicative
2465,31,37,143,380.99,0.8507,397.65,0.8441,Additive
2466,31,38,143,error,error,error,error,error
2467,31,40,143,2443.35,0.9575,2324.04,0.9596,Multiplicative
2468,31,41,143,850.06,0.325,1172.89,0.0687,Additive
2469,31,42,143,816.01,0.8519,1036.85,0.8119,Additive
2470,31,44,143,382.49,0.8136,496.0,0.7582,Additive
2471,31,45,33,error,error,error,error,error
2472,31,46,143,1645.35,0.9369,1398.9,0.9464,Multiplicative
2473,31,47,15,error,error,error,error,error
2474,31,48,0,error,error,error,error,error
2475,31,49,143,2157.49,0.7418,2273.7,0.7279,Additive
2476,31,51,53,error,error,error,error,error
2477,31,52,143,207.99,0.6791,309.07,0.5231,Additive
2478,31,54,131,error,error,error,error,error
2479,31,55,143,1002.8,0.8221,1150.77,0.7958,Additive
2480,31,56,143,765.55,0.5894,1241.39,0.3341,Additive
2481,31,58,143,2480.35,0.2215,2314.66,0.2735,Multiplicative
2482,31,59,143,431.43,-1.3258,118.61,0.3606,Multiplicative
2483,31,60,132,170.6,0.3865,2517.17,-8.0513,Additive
2484,31,67,143,error,error,error,error,error
2485,31,71,143,4524.44,0.0575,2000.74,0.5832,Multiplicative
2486,31,72,143,12469.17,0.6684,14266.37,0.6206,Additive
2487,31,74,143,1780.75,0.8759,1819.48,0.8732,Additive
2488,31,77,6,error,error,error,error,error
2489,31,78,7,error,error,error,error,error
2490,31,79,143,4601.12,0.8743,4555.08,0.8756,Multiplicative
2491,31,80,143,2603.43,0.8643,2256.9,0.8824,Multiplicative
2492,31,81,143,2322.36,0.9092,1774.55,0.9306,Multiplicative
2493,31,82,143,4912.84,0.7377,3630.15,0.8062,Multiplicative
2494,31,83,143,1075.78,0.8828,1130.67,0.8768,Additive
2495,31,85,143,296.86,0.732,277.81,0.7492,Multiplicative
2496,31,87,143,1448.86,0.8468,1424.75,0.8494,Multiplicative
2497,31,90,143,4945.55,0.9442,3180.98,0.9641,Multiplicative
2498,31,91,143,2691.45,0.9613,2738.19,0.9606,Additive
2499,31,92,143,4966.24,0.9615,5009.72,0.9612,Additive
2500,31,93,143,error,error,error,error,error
2501,31,94,143,3937.02,0.9452,3967.67,0.9448,Additive
2502,31,95,143,4934.55,0.9551,5906.51,0.9462,Additive
2503,31,96,143,2124.28,0.931,2126.9,0.931,Additive
2504,31,97,143,3289.35,0.8941,2361.19,0.924,Multiplicative
2505,31,98,143,1435.07,0.8487,1330.28,0.8597,Multiplicative
2506,31,99,59,error,error,error,error,error
2507,31,39,0,error,error,error,error,error
2508,31,50,0,error,error,error,error,error
2509,31,43,0,error,error,error,error,error
2510,31,65,0,error,error,error,error,error
2511,32,1,143,9278.99,0.594,9168.54,0.5988,Multiplicative
2512,32,2,143,1876.12,0.9644,1851.69,0.9648,Multiplicative
2513,32,3,143,3134.45,0.8254,4913.71,0.7263,Additive
2514,32,4,143,error,error,error,error,error
2515,32,5,143,error,error,error,error,error
2516,32,6,143,1224.24,0.6742,4070.43,-0.0833,Additive
2517,32,7,143,3978.08,0.8177,3985.76,0.8174,Additive
2518,32,8,143,1316.25,0.9454,1223.09,0.9492,Multiplicative
2519,32,9,143,4117.19,0.8584,4273.47,0.853,Additive
2520,32,10,143,3245.2,0.8712,2926.82,0.8838,Multiplicative
2521,32,11,143,2592.38,0.8266,2613.38,0.8252,Additive
2522,32,12,143,539.61,0.8506,804.49,0.7773,Additive
2523,32,13,143,1143.76,0.9622,1138.16,0.9624,Multiplicative
2524,32,14,143,1054.4,0.9265,1147.14,0.9201,Additive
2525,32,16,143,7103.15,0.642,10487.54,0.4714,Additive
2526,32,17,143,1698.15,0.8448,1612.5,0.8527,Multiplicative
2527,32,18,118,error,error,error,error,error
2528,32,19,143,591.58,0.6483,571.76,0.66,Multiplicative
2529,32,20,143,775.06,0.8528,887.78,0.8314,Additive
2530,32,21,143,2123.48,0.5454,2526.21,0.4592,Additive
2531,32,22,143,1096.15,0.8712,1425.13,0.8325,Additive
2532,32,23,143,2217.38,0.8874,2333.94,0.8815,Additive
2533,32,24,143,1017.52,0.7459,898.96,0.7755,Multiplicative
2534,32,25,143,1212.19,0.8506,1252.0,0.8457,Additive
2535,32,26,143,1321.42,0.7679,1118.93,0.8035,Multiplicative
2536,32,27,143,error,error,error,error,error
2537,32,28,143,135.03,0.7475,107.92,0.7982,Multiplicative
2538,32,29,143,463.21,0.8575,464.9,0.857,Additive
2539,32,30,143,577.88,0.7763,809.98,0.6864,Additive
2540,32,31,143,1030.11,0.5623,936.66,0.602,Multiplicative
2541,32,32,143,error,error,error,error,error
2542,32,33,143,765.35,0.7789,842.51,0.7566,Additive
2543,32,34,143,1908.27,0.8329,1932.56,0.8307,Additive
2544,32,35,143,error,error,error,error,error
2545,32,36,143,736.21,0.4918,2677.44,-0.8483,Additive
2546,32,37,143,562.32,0.792,640.54,0.763,Additive
2547,32,38,143,error,error,error,error,error
2548,32,40,143,1791.87,0.9702,2078.14,0.9654,Additive
2549,32,41,143,1685.27,0.5566,1648.13,0.5664,Multiplicative
2550,32,42,143,error,error,error,error,error
2551,32,44,143,861.63,0.805,550.24,0.8755,Multiplicative
2552,32,45,79,error,error,error,error,error
2553,32,46,143,1791.03,0.9386,1540.18,0.9472,Multiplicative
2554,32,47,16,error,error,error,error,error
2555,32,48,9,error,error,error,error,error
2556,32,49,143,1102.67,0.7723,1211.34,0.7498,Additive
2557,32,51,71,error,error,error,error,error
2558,32,52,143,530.47,0.7879,421.11,0.8316,Multiplicative
2559,32,54,133,error,error,error,error,error
2560,32,55,143,1620.48,0.7504,1540.11,0.7628,Multiplicative
2561,32,56,143,3414.41,0.5217,3806.67,0.4667,Additive
2562,32,58,143,1410.23,0.3049,9792.3,-3.8265,Additive
2563,32,59,143,124.11,0.5926,80.0,0.7374,Multiplicative
2564,32,60,143,258.74,0.6255,336.21,0.5134,Additive
2565,32,67,143,3552.87,0.6167,3612.72,0.6102,Additive
2566,32,71,143,1173.64,0.7651,1130.14,0.7738,Multiplicative
2567,32,72,143,6859.18,0.8334,7227.26,0.8245,Additive
2568,32,74,143,1538.87,0.9006,1600.33,0.8966,Additive
2569,32,77,2,error,error,error,error,error
2570,32,78,10,error,error,error,error,error
2571,32,79,143,1948.42,0.8685,1956.73,0.8679,Additive
2572,32,80,143,2422.87,0.8663,2430.79,0.8658,Additive
2573,32,81,143,661.69,0.9602,750.79,0.9548,Additive
2574,32,82,143,2505.08,0.8601,2601.66,0.8547,Additive
2575,32,83,143,error,error,error,error,error
2576,32,85,143,712.34,0.6066,742.03,0.5902,Additive
2577,32,87,143,1211.33,0.856,1213.2,0.8558,Additive
2578,32,90,143,4593.18,0.9248,3564.53,0.9417,Multiplicative
2579,32,91,143,1646.88,0.9651,1752.33,0.9628,Additive
2580,32,92,143,5528.7,0.9448,5120.03,0.9489,Multiplicative
2581,32,93,143,1766.2,0.9446,1866.08,0.9415,Additive
2582,32,94,143,5651.37,0.8876,6082.09,0.879,Additive
2583,32,95,143,3227.57,0.9629,3402.13,0.9609,Additive
2584,32,96,143,535.35,0.7929,557.97,0.7842,Additive
2585,32,97,143,error,error,error,error,error
2586,32,98,143,823.96,0.8921,816.75,0.8931,Multiplicative
2587,32,99,40,error,error,error,error,error
2588,32,39,0,error,error,error,error,error
2589,32,50,0,error,error,error,error,error
2590,32,43,0,error,error,error,error,error
2591,32,65,0,error,error,error,error,error
2592,33,1,143,725.58,0.7446,1908.0,0.3284,Additive
2593,33,2,143,654.9,0.9213,624.43,0.9249,Multiplicative
2594,33,3,143,365.87,0.1823,368872.46,-823.4392,Additive
2595,33,4,143,673.45,0.8987,641.51,0.9035,Multiplicative
2596,33,5,142,143.54,-1.5708,43.36,0.2234,Multiplicative
2597,33,6,26,error,error,error,error,error
2598,33,7,143,288.6,0.3834,1827.82,-2.9053,Additive
2599,33,8,143,329.49,0.927,443.03,0.9018,Additive
2600,33,9,115,error,error,error,error,error
2601,33,10,143,63.15,0.5179,62.07,0.5262,Multiplicative
2602,33,11,143,95.27,0.5474,422468.52,-2006.1117,Additive
2603,33,12,131,15.54,0.3924,13.04,0.4901,Multiplicative
2604,33,13,143,634.97,0.9162,623.64,0.9177,Multiplicative
2605,33,14,143,286.27,0.6305,212.19,0.7261,Multiplicative
2606,33,16,143,207.9,0.327,573.37,-0.8562,Additive
2607,33,17,143,149.55,0.349,77.59,0.6622,Multiplicative
2608,33,18,81,error,error,error,error,error
2609,33,19,0,error,error,error,error,error
2610,33,20,138,36.52,0.1784,81.68,-0.8375,Additive
2611,33,21,143,51.2,0.5997,50.9,0.602,Multiplicative
2612,33,22,69,error,error,error,error,error
2613,33,23,21,error,error,error,error,error
2614,33,24,24,error,error,error,error,error
2615,33,25,96,error,error,error,error,error
2616,33,26,143,207.6,-0.4678,586.43,-3.1464,Additive
2617,33,27,1,error,error,error,error,error
2618,33,28,0,error,error,error,error,error
2619,33,29,0,error,error,error,error,error
2620,33,30,0,error,error,error,error,error
2621,33,31,33,error,error,error,error,error
2622,33,32,33,error,error,error,error,error
2623,33,33,20,error,error,error,error,error
2624,33,34,5,error,error,error,error,error
2625,33,35,5,error,error,error,error,error
2626,33,36,4,error,error,error,error,error
2627,33,37,0,error,error,error,error,error
2628,33,38,143,error,error,error,error,error
2629,33,40,143,601.18,0.9158,654.45,0.9083,Additive
2630,33,41,62,error,error,error,error,error
2631,33,42,130,28.95,0.6878,33.66,0.6369,Additive
2632,33,44,22,error,error,error,error,error
2633,33,45,0,error,error,error,error,error
2634,33,46,143,554.33,0.7361,259.63,0.8764,Multiplicative
2635,33,47,0,error,error,error,error,error
2636,33,48,0,error,error,error,error,error
2637,33,49,5,error,error,error,error,error
2638,33,51,0,error,error,error,error,error
2639,33,52,86,error,error,error,error,error
2640,33,54,0,error,error,error,error,error
2641,33,55,122,error,error,error,error,error
2642,33,56,13,error,error,error,error,error
2643,33,58,0,error,error,error,error,error
2644,33,59,87,error,error,error,error,error
2645,33,60,143,39.97,0.6165,39.37,0.6223,Multiplicative
2646,33,67,143,244.68,0.6776,223.1,0.7061,Multiplicative
2647,33,71,1,error,error,error,error,error
2648,33,72,6,error,error,error,error,error
2649,33,74,143,92.36,0.7351,82.74,0.7627,Multiplicative
2650,33,77,0,error,error,error,error,error
2651,33,78,0,error,error,error,error,error
2652,33,79,143,1972.95,0.8406,1595.39,0.8711,Multiplicative
2653,33,80,143,2324.43,0.6578,1242.83,0.817,Multiplicative
2654,33,81,143,579.03,0.9376,565.56,0.939,Multiplicative
2655,33,82,143,342.53,0.9005,326.77,0.9051,Multiplicative
2656,33,83,143,10221.42,-4.6874,1329.17,0.2604,Multiplicative
2657,33,85,0,error,error,error,error,error
2658,33,87,142,217.62,0.3963,73915.88,-204.0496,Additive
2659,33,90,143,4842.91,0.8112,4221.88,0.8354,Multiplicative
